@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'BUDÚ Y SU NOCHE SIN CENSURA más atrevido que nunca, todos los JUEVES 8pm entradas en @TICKETMUNDO y taquillas  ',no
'EL SUEÑO DE ALICIA EN EL PAÍS DE LAS MARAVILLAS está aquí SÁBADOS Y DOMINGOS 04 30pm entradas @TICKETMUNDO ',no
'ABRAKADABRA para difrutar junto a toda la familia los SÁBADOS Y DOMINGOS a las 03 30pm entradas en @TICKETMUNDO ',yes
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',no
'Recuerda que estamos ubicados en el CCCT, Nivel C2  Dentro del Centro de Convenciones Espacios Urban Cuplé  Nuestro teléfono  (0212)3123838',yes
'Puedes unirte a nuestra comunidad en facebook a través de nuestra Fan Page aquí   ',yes
'HASTA EL ÚLTIMO TRAGO de JUEVES A SÁBADOS a las 8pm DOMINGOS a las 7pm entradas en @TICKETMUNDO y taquillas  ',no
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',no
'[CCS] Visita Teatro @UrbanCuple del CCCT, entra a  y compra todas tus entradas desde casa  ) ',no
'8va  Temporada Microteatro Venezuela del 04 al 28 de agosto en Espacios @UrbanCuple entradas ya en @TICKETMUNDO ',no
'[CCS] RELATOS PERROS dirección @Dairos en Teatro @UrbanCuple VIE/SÁB7pm DOM6pm entradas @TICKETMUNDO y taquillas  ',yes
'[CCS] TABÚ con @chikydivaccs en Teatro @UrbanCuple VIE/SÁB8pm DOM7pm entradas en @TICKETMUNDO y taquillas  ',no
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',yes
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',yes
'[CCS] RELATOS BORRACHOS @VirginiaUrdanet @rysoto y @Grecia_Augusta Teatro @UrbanCuple VIE/SÁB9pm DOM8pm @TICKETMUNDO ',yes
'BUDÚ Y SU NOCHE SIN CENSURA más atrevido que nunca, todos los JUEVES 8pm entradas en @TICKETMUNDO y taquillas  ',no
'EL SUEÑO DE ALICIA EN EL PAÍS DE LAS MARAVILLAS está aquí SÁBADOS Y DOMINGOS 04 30pm entradas @TICKETMUNDO ',no
'ABRAKADABRA para difrutar junto a toda la familia los SÁBADOS Y DOMINGOS a las 03 30pm entradas en @TICKETMUNDO ',no
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',yes
'Recuerda que estamos ubicados en el CCCT, Nivel C2  Dentro del Centro de Convenciones Espacios Urban Cuplé  Nuestro teléfono  (0212)3123838',no
'Puedes unirte a nuestra comunidad en facebook a través de nuestra Fan Page aquí   ',no
'HASTA EL ÚLTIMO TRAGO de JUEVES A SÁBADOS a las 8pm DOMINGOS a las 7pm entradas en @TICKETMUNDO y taquillas  ',yes
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',no
'[CCS] Visita Teatro @UrbanCuple del CCCT, entra a  y compra todas tus entradas desde casa  ) ',yes
'8va  Temporada Microteatro Venezuela del 04 al 28 de agosto en Espacios @UrbanCuple entradas ya en @TICKETMUNDO ',no
'[CCS] RELATOS PERROS dirección @Dairos en Teatro @UrbanCuple VIE/SÁB7pm DOM6pm entradas @TICKETMUNDO y taquillas  ',yes
'[CCS] TABÚ con @chikydivaccs en Teatro @UrbanCuple VIE/SÁB8pm DOM7pm entradas en @TICKETMUNDO y taquillas  ',no
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',no
'[CCS] RELATOS BORRACHOS @VirginiaUrdanet @rysoto y @Grecia_Augusta Teatro @UrbanCuple VIE/SÁB9pm DOM8pm @TICKETMUNDO ',yes
'BUDÚ Y SU NOCHE SIN CENSURA más atrevido que nunca, todos los JUEVES 8pm entradas en @TICKETMUNDO y taquillas  ',no
'EL SUEÑO DE ALICIA EN EL PAÍS DE LAS MARAVILLAS está aquí SÁBADOS Y DOMINGOS 04 30pm entradas @TICKETMUNDO ',no
'ABRAKADABRA para difrutar junto a toda la familia los SÁBADOS Y DOMINGOS a las 03 30pm entradas en @TICKETMUNDO ',no
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',yes
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',no
'RT @ElTeatroEs  ¡Ya somos 10K! ¡Gracias a todos por compartir esta pasión! #AmoElTeatro ❤ ',no
'Recuerda que estamos ubicados en el CCCT, Nivel C2  Dentro del Centro de Convenciones Espacios Urban Cuplé  Nuestro teléfono  (0212)3123838',no
'Puedes unirte a nuestra comunidad en facebook a través de nuestra Fan Page aquí   ',no
'HASTA EL ÚLTIMO TRAGO de JUEVES A SÁBADOS a las 8pm DOMINGOS a las 7pm entradas en @TICKETMUNDO y taquillas  ',yes
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',no
'[CCS] Visita Teatro @UrbanCuple del CCCT, entra a  y compra todas tus entradas desde casa  ) ',no
'8va  Temporada Microteatro Venezuela del 04 al 28 de agosto en Espacios @UrbanCuple entradas ya en @TICKETMUNDO ',yes
'[CCS] RELATOS PERROS dirección @Dairos en Teatro @UrbanCuple VIE/SÁB7pm DOM6pm entradas @TICKETMUNDO y taquillas  ',yes
'[CCS] TABÚ con @chikydivaccs en Teatro @UrbanCuple VIE/SÁB8pm DOM7pm entradas en @TICKETMUNDO y taquillas  ',no
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',yes
'[CCS] RELATOS BORRACHOS @VirginiaUrdanet @rysoto y @Grecia_Augusta Teatro @UrbanCuple VIE/SÁB9pm DOM8pm @TICKETMUNDO ',yes
'BUDÚ Y SU NOCHE SIN CENSURA más atrevido que nunca, todos los JUEVES 8pm entradas en @TICKETMUNDO y taquillas  ',yes
'EL SUEÑO DE ALICIA EN EL PAÍS DE LAS MARAVILLAS está aquí SÁBADOS Y DOMINGOS 04 30pm entradas @TICKETMUNDO ',yes
'ABRAKADABRA para difrutar junto a toda la familia los SÁBADOS Y DOMINGOS a las 03 30pm entradas en @TICKETMUNDO ',yes
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',yes
'Recuerda que estamos ubicados en el CCCT, Nivel C2  Dentro del Centro de Convenciones Espacios Urban Cuplé  Nuestro teléfono  (0212)3123838',no
'Puedes unirte a nuestra comunidad en facebook a través de nuestra Fan Page aquí   ',no
'HASTA EL ÚLTIMO TRAGO de JUEVES A SÁBADOS a las 8pm DOMINGOS a las 7pm entradas en @TICKETMUNDO y taquillas  ',yes
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',yes
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',yes
'[CCS] Visita Teatro @UrbanCuple del CCCT, entra a  y compra todas tus entradas desde casa  ) ',no
'8va  Temporada Microteatro Venezuela del 04 al 28 de agosto en Espacios @UrbanCuple entradas ya en @TICKETMUNDO ',yes
'[CCS] RELATOS PERROS dirección @Dairos en Teatro @UrbanCuple VIE/SÁB7pm DOM6pm entradas @TICKETMUNDO y taquillas  ',no
'[CCS] TABÚ con @chikydivaccs en Teatro @UrbanCuple VIE/SÁB8pm DOM7pm entradas en @TICKETMUNDO y taquillas  ',yes
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',yes
'[CCS] RELATOS BORRACHOS @VirginiaUrdanet @rysoto y @Grecia_Augusta Teatro @UrbanCuple VIE/SÁB9pm DOM8pm @TICKETMUNDO ',yes
'BUDÚ Y SU NOCHE SIN CENSURA más atrevido que nunca, todos los JUEVES 8pm entradas en @TICKETMUNDO y taquillas  ',no
'EL SUEÑO DE ALICIA EN EL PAÍS DE LAS MARAVILLAS está aquí SÁBADOS Y DOMINGOS 04 30pm entradas @TICKETMUNDO ',yes
'ABRAKADABRA para difrutar junto a toda la familia los SÁBADOS Y DOMINGOS a las 03 30pm entradas en @TICKETMUNDO ',no
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',no
'Recuerda que estamos ubicados en el CCCT, Nivel C2  Dentro del Centro de Convenciones Espacios Urban Cuplé  Nuestro teléfono  (0212)3123838',no
'Puedes unirte a nuestra comunidad en facebook a través de nuestra Fan Page aquí   ',no
'HASTA EL ÚLTIMO TRAGO de JUEVES A SÁBADOS a las 8pm DOMINGOS a las 7pm entradas en @TICKETMUNDO y taquillas  ',yes
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',yes
'[CCS] Visita Teatro @UrbanCuple del CCCT, entra a  y compra todas tus entradas desde casa  ) ',no
'8va  Temporada Microteatro Venezuela del 04 al 28 de agosto en Espacios @UrbanCuple entradas ya en @TICKETMUNDO ',yes
'[CCS] RELATOS PERROS dirección @Dairos en Teatro @UrbanCuple VIE/SÁB7pm DOM6pm entradas @TICKETMUNDO y taquillas  ',yes
'[CCS] TABÚ con @chikydivaccs en Teatro @UrbanCuple VIE/SÁB8pm DOM7pm entradas en @TICKETMUNDO y taquillas  ',no
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',no
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',yes
'[CCS] RELATOS BORRACHOS @VirginiaUrdanet @rysoto y @Grecia_Augusta Teatro @UrbanCuple VIE/SÁB9pm DOM8pm @TICKETMUNDO ',no
'BUDÚ Y SU NOCHE SIN CENSURA más atrevido que nunca, todos los JUEVES 8pm entradas en @TICKETMUNDO y taquillas  ',no
'EL SUEÑO DE ALICIA EN EL PAÍS DE LAS MARAVILLAS está aquí SÁBADOS Y DOMINGOS 04 30pm entradas @TICKETMUNDO ',yes
'ABRAKADABRA para difrutar junto a toda la familia los SÁBADOS Y DOMINGOS a las 03 30pm entradas en @TICKETMUNDO ',yes
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',yes
'Recuerda que estamos ubicados en el CCCT, Nivel C2  Dentro del Centro de Convenciones Espacios Urban Cuplé  Nuestro teléfono  (0212)3123838',no
'Puedes unirte a nuestra comunidad en facebook a través de nuestra Fan Page aquí   ',yes
'HASTA EL ÚLTIMO TRAGO de JUEVES A SÁBADOS a las 8pm DOMINGOS a las 7pm entradas en @TICKETMUNDO y taquillas  ',yes
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',yes
'[CCS] Visita Teatro @UrbanCuple del CCCT, entra a  y compra todas tus entradas desde casa  ) ',yes
'8va  Temporada Microteatro Venezuela del 04 al 28 de agosto en Espacios @UrbanCuple entradas ya en @TICKETMUNDO ',no
'[CCS] RELATOS PERROS dirección @Dairos en Teatro @UrbanCuple VIE/SÁB7pm DOM6pm entradas @TICKETMUNDO y taquillas  ',no
'[CCS] TABÚ con @chikydivaccs en Teatro @UrbanCuple VIE/SÁB8pm DOM7pm entradas en @TICKETMUNDO y taquillas  ',yes
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',yes
'[CCS] RELATOS BORRACHOS @VirginiaUrdanet @rysoto y @Grecia_Augusta Teatro @UrbanCuple VIE/SÁB9pm DOM8pm @TICKETMUNDO ',yes
'BUDÚ Y SU NOCHE SIN CENSURA más atrevido que nunca, todos los JUEVES 8pm entradas en @TICKETMUNDO y taquillas  ',no
'EL SUEÑO DE ALICIA EN EL PAÍS DE LAS MARAVILLAS está aquí SÁBADOS Y DOMINGOS 04 30pm entradas @TICKETMUNDO ',yes
'ABRAKADABRA para difrutar junto a toda la familia los SÁBADOS Y DOMINGOS a las 03 30pm entradas en @TICKETMUNDO ',no
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',yes
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',no
'Recuerda que estamos ubicados en el CCCT, Nivel C2  Dentro del Centro de Convenciones Espacios Urban Cuplé  Nuestro teléfono  (0212)3123838',no
'Puedes unirte a nuestra comunidad en facebook a través de nuestra Fan Page aquí   ',yes
'HASTA EL ÚLTIMO TRAGO de JUEVES A SÁBADOS a las 8pm DOMINGOS a las 7pm entradas en @TICKETMUNDO y taquillas  ',yes
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',yes
'[CCS] Visita Teatro @UrbanCuple del CCCT, entra a  y compra todas tus entradas desde casa  ) ',yes
'8va  Temporada Microteatro Venezuela del 04 al 28 de agosto en Espacios @UrbanCuple entradas ya en @TICKETMUNDO ',no
'[CCS] RELATOS PERROS dirección @Dairos en Teatro @UrbanCuple VIE/SÁB7pm DOM6pm entradas @TICKETMUNDO y taquillas  ',no
'[CCS] TABÚ con @chikydivaccs en Teatro @UrbanCuple VIE/SÁB8pm DOM7pm entradas en @TICKETMUNDO y taquillas  ',no
'[CCS] HASTA EL ÚLTIMO TRAGO @AlbertaCenteno @mariufavaro @andre_alvarez31 Teatro @UrbanCuple JUE SÁB8pm DOM7pm ',yes
'[CCS] RELATOS BORRACHOS @VirginiaUrdanet @rysoto y @Grecia_Augusta Teatro @UrbanCuple VIE/SÁB9pm DOM8pm @TICKETMUNDO ',yes
'BUDÚ Y SU NOCHE SIN CENSURA más atrevido que nunca, todos los JUEVES 8pm entradas en @TICKETMUNDO y taquillas  ',no
'EL SUEÑO DE ALICIA EN EL PAÍS DE LAS MARAVILLAS está aquí SÁBADOS Y DOMINGOS 04 30pm entradas @TICKETMUNDO ',no
'ABRAKADABRA para difrutar junto a toda la familia los SÁBADOS Y DOMINGOS a las 03 30pm entradas en @TICKETMUNDO ',yes
'Celebramos 5 años en cartelera, RELATOS BORRACHOS con nuevo elenco, ven a disfrutarla, entradas en @TICKETMUNDO ',no
'Recuerda que estamos ubicados en el CCCT, Nivel C2  Dentro del Centro de Convenciones Espacios Urban Cuplé  Nuestro teléfono  (0212)3123838',no
'Puedes unirte a nuestra comunidad en facebook a través de nuestra Fan Page aquí   ',yes
'HASTA EL ÚLTIMO TRAGO de JUEVES A SÁBADOS a las 8pm DOMINGOS a las 7pm entradas en @TICKETMUNDO y taquillas  ',yes
'Las entradas para disfrutar toda nuestra programación están aquí   arma tu plan y vente    ',no
'[CCS] Visita Teatro @UrbanCuple del CCCT, entra a  y compra todas tus entradas desde casa  ) ',yes
'\'Los Colores + Dinosaurio\' #1oct en @laquintabart + info →  ',no
'\'Taller  Periodismo Musical\' #30sep al #21oct en la @BibliotecaLPG  Costo 15 000 Bs →  ',yes
'\'Concierto de San Luis\' #3nov en el Anfiteatro Sambil + info →  ',no
'\'#VivaRockLatino\' hasta el #2oct en @hardrockcaracas  Entrada libre → ',no
'\'El Hombre de la Mancha\' del #1oct al #9oct en la UCV  Costo desde 2 500 Bs→  ',no
'¡Octubre pasa a ser Oktober! Disfruta de todas las fiestas del mes  Entradas en → … ',yes
'\'Bazar Moda con Talento Creativo\' del #30sep al #2oct en el C C  Expresso Baruta  Entrada libre →… ',no
'¡Los 2x1 en @SukaBar resuelven! ',no
'\'¿Y si pedimos comida china?\' jueves de septiembre en @Teatrex (El Hatillo)  Costo 2 100Bs → ',no
'\'Amores de barra y algo más\' jueves a sábados en el @eurobuilding  Entradas en @Ticketmundo→  ',yes
'\'¿Tequila o Ron?\' viernes a domingos en el @CCulturalBOD  Costo 1 345 Bs →  ',yes
'\'Cabaret Baccarat\' a partir del #30sep en el @CCulturalChacao  Costo 909 Bs →  ',yes
'\'Edgar y Anabel\' viernes a domingos en @trasnochocult  Costo 1 400Bs →  ',yes
'\'Terror\' con @manriquehector viernes a domingos en el @trasnochocult  Costo 1 300 Bs →  ',no
'\'El camino de Santiago llega a ti\' #1oct en el Teatro Santa Rosa de Lima + info →  ',no
'\'Clubraum Berlín\' hasta el #9oct en @losgalpones  Entrada libre →  ',yes
'\'@LaAbuelaDisco\' #1oct en @DISCOVERYBAR  Entradas en la puerta →  ',yes
'#HLPenCinex \'Hablan las paredes\' con @ElGatoTell #28sep en @CinexVe (Tolón)  Costo 5 500Bs →  ',no
'RT @planperfecto977  Este local es más que un museo que un restaurante  Desde un ataúd hasta un secador de pelo de Lila Morillo #ALAIRE Bar…',no
'\'Concierto de @bandaabner\' #30sep en @TEATREX (El Bosque)  Costo 2 700 Bs →  ',no
'\'Concierto de @bandaabner\' #30sep en @TEATREX (El Bosque)  Costo 2 700 Bs →  ',yes
'RT @planperfecto977  Al aire nuestros amigos de @hoyquehay con un compendio de deliciosas cocadas en los rincones de la ciudad #caraqueñean…',yes
'¡Ya estamos en el @planperfecto977 con @Adripolivares! ¡Escucha nuestra sección #Caraqueñando!',yes
'\'Hatillo Jazz Festival 2016\' desde el #30sep en El Hatillo  Entrada libre→  ',no
'¡Ir a @SukaBar es un buen plan para después del trabajo! ¡Ve de miércoles a sábados! ',yes
'\'Balason  amp  Son Blues Band con Sigfredo Chacón\' #28sep en el @trasnochocult  Costo 2 016 Bs →  ',no
'\'Alicia a través de las sombras\' sábados y domingos en @Teatrex (El Bosque)  Costo 1 750 Bs →… ',yes
'Exposición \'Invisible\' hasta el #30oct en @CCulturalChacao  Entrada libre →  ',no
'¡Comparte con nosotros utilizando la etiqueta #AlmuerzoHQH!',yes
'¡Y para terminar el #AlmuerzoHQH, pide un helado en @makaocaracas! ',no
'¡Tienes que probar la comida japonesa que hacen en Fujiyama (La Candelaria)! #AlmuerzoHQH1',yes
'¡En @hamburguesas212 probamos unas excelentes hamburguesas! #AlmuerzoHQH ',yes
'¡El centro de lomito en @pazzoristorante es delicioso! #AlmuerzoHQH ',no
'¡Empezamos la semana comiendo rico con el #AlmuerzoHQH!',yes
'Exposición \'Empatía\' hasta el #8oct en Galería Arte Diez (LPG)  Entrada libre → ',yes
'\'Cata de vinos\' #27sep en Vinarte en @trasnochocult + info →  ',no
'\'Orfeo y Eurídice\' del #7oct al #9oct en el @CCulturalChacao  Costo desde 400Bs →  ',yes
'Märzen es la cerveza oficial del #Oktoberfest y estará en #OktoberfestPolar  Compra las entradas en→… ',no
'\'#ElTrajeNuevoDelEmperador\' de @SkenaTeatro sábados y domingos en el @trasnochocult  Costo 1 200 Bs → ',yes
'\'Taller  Iluminción Uno\' de @fotonica #1oct, #8oct y #15oct en Estudio 24 Fotograma + info →  ',no
'\'Taller  Iluminción Uno\' de @fotonica #1oct, #8oct y #15oct en Estudio 24 Fotograma + info →  ',no
'\'Solo + uno\' con @pollobrito #29sep en el @CCulturalBOD  Costo desde 8 060 Bs →  ',no
'\'Supermentes\' desde el #27sep en el @CCulturalChacao + info →  ',yes
'Proyección de \'Mondovino\' #28sep en @DOCrestaurant  Entrada libre →  ',yes
'#HoyEnCcs \'Ciclo de Cine Jazz\' 6 30 pm en el Centro de Arte de El Hatillo  Entrada libre ',no
'\'IV Feria Internacional del Chocolate\' del #29nov al #2oct en el Poliedro de Caracas  Costo 800 Bs →… ',no
'¡Hoy es un bonito día para empezar! ☀ ',no
'\'Los Colores + Dinosaurio\' #1oct en @laquintabart + info →  ',no
'\'Taller  Periodismo Musical\' #30sep al #21oct en la @BibliotecaLPG  Costo 15 000 Bs →  ',yes
'\'Concierto de San Luis\' #3nov en el Anfiteatro Sambil + info →  ',no
'\'#VivaRockLatino\' hasta el #2oct en @hardrockcaracas  Entrada libre → ',yes
'\'El Hombre de la Mancha\' del #1oct al #9oct en la UCV  Costo desde 2 500 Bs→ ',no
'#OktoberfestPolar tendrá una degustación exclusiva el #8oct y #9oct en el C C C T  Entradas en →… ',yes
'\'Bazar Moda con Talento Creativo\' del #30sep al #2oct en el C C  Expresso Baruta  Entrada libre →… ',yes
'¡Los snacks de @SukaBar nos fascinan! ',no
'#HoyEnCcs \'¿Y si pedimos comida china?\' jueves de septiembre en @Teatrex (El Hatillo)  Costo 2 100Bs → ',yes
'\'Amores de barra y algo más\' jueves a sábados en el @eurobuilding  Entradas en @Ticketmundo→  ',no
'#HoyEnCcs \'¿Tequila o Ron?\' 7 pm en el @CCulturalBOD  Costo 1 345 Bs →  ',yes
'\'Cabaret Baccarat\' a partir del #30sep en el @CCulturalChacao  Costo 909 Bs →  ',yes
'#HoyEnCcs \'Edgar y Anabel\' 7 pm en @trasnochocult  Costo 1 400Bs →  ',yes
'#HoyEnCcs \'Edgar y Anabel\' 7 pm en @trasnochocult  Costo 1 400Bs →  ',yes
'#HoyEnCcs \'Terror\' con @manriquehector 6 pm en el @trasnochocult  Costo 1 300 Bs →  ',no
'\'El camino de Santiago llega a ti\' #1oct en el Teatro Santa Rosa de Lima + info →  ',yes
'\'Clubraum Berlín\' hasta el #9oct en @losgalpones  Entrada libre →  ',yes
'#HoyEnCcs \'Panamax\' 7 pm en el @CCulturalChacao  Costo desde 2 087 Bs →  ',yes
'#HLPenCinex \'Hablan las paredes\' con @ElGatoTell #28sep en @CinexVe (Tolón)  Costo 5 500Bs →  ',no
'\'Concierto de @bandaabner\' #30sep en @TEATREX (El Bosque)  Costo 2 700 Bs →  ',no
'\'Hatillo Jazz Festival 2016\' desde el #30sep en El Hatillo  Entrada libre→  ',yes
'¡Ve a @SukaBar de miércoles a sábados con tus amigos! ',yes
'\'Balason  amp  Son Blues Band con Sigfredo Chacón\' #28sep en el @trasnochocult  Costo 2 016 Bs →  ',no
'#HoyEnCcs \'Alicia a través de las sombras\' 2 pm en @Teatrex (El Bosque)  Costo 1 750 Bs →  ',yes
'Exposición \'Invisible\' hasta el #30oct en @CCulturalChacao  Entrada libre →  ',no
'¡Disfruten del #AlmuerzoHQH!',no
'¡La cheesecake de @MazalGourmet nos fascina! ¿Ya la probaste? #AlmuerzoHQH ',no
'¡Pide una rica paella en @GrilleMacaracua! #AlmuerzoHQH',yes
'En @gourmet54 prueba la pizza de queso de cabra  ) #AlmuerzoHQH',yes
'¡Pide los patacones de @maracaibobistro porque están buenísimos! #AlmuerzoHQH ',yes
'¡Las recomendaciones del #AlmuerzoHQH saben mejor cuando se comparten con amigos!',yes
'Exposición \'Empatía\' hasta el #8oct en Galería Arte Diez (LPG)  Entrada libre → ',no
'#HoyEnCcs \'El vuelo de las mariposas\' 3 pm en el @CCulturalBOD  Costo desde 1 400 Bs →  ',no
'#HoyEnCcs \'El vuelo de las mariposas\' 3 pm en el @CCulturalBOD  Costo desde 1 400 Bs →  ',no
'#HoyEnCcs \'Nicole y Los Astro Pop\' con @ekagoncalves 2 pm en @Teatrex (El Hatillo)  Costo 1 750 Bs →… ',no
'#HoyEnCcs \'@ExpoGastronomia\' de 12m a 10pm en la Plaza Alfredo Sadel  Entrada libre →  ',yes
'#OktoberfestPolar estará lleno de buena música @MovidaAcUrbana, @Gaélica  Entradas en → ',no
'#HoyEnCcs \'#ElTrajeNuevoDelEmperador\' de @SkenaTeatro 3 pm en el @trasnochocult  Costo 1 200 Bs →… ',yes
'#HoyEnCcs \'La última voluntad de Felipe Pirela\' 11 30 am en @CCulturalBOD  Costo 1 345Bs →  ',yes
'#HoyEnCcs \'Orquesta China de Shangai\' 4 pm en el @teresacarreno  Entrada libre →  ',no
'#HoyEnCcs \'Azúcar, el musical\' 5 pm en el @CculturalBOD  Costo 945 Bs →  ',yes
'Proyección de \'Mondovino\' #28sep en @DOCrestaurant  Entrada libre →  ',yes
'#HoyEnCcs \'Ciclo de Cine Jazz\' 4 30 pm en el Centro de Arte de El Hatillo  Entrada libre → ',no
