@relation tweets

@attribute text string
@attribute ' class' {no,yes}

@data
'Trabajadores de la Alcaldia de Chacao protestan por falta de pago y exigen a   aumento de salario… ',yes
'RT    Defensa de Coromoto Rodríguez responsabiliza a Maduro del grave deterioro de su salud  …',no
'RT    ¡Sin anestesia    #CNE informó que el #revocatorio podría efectuarse en   …',yes
'RT    #ULTIMAHORA En accidente fallecen director de alcaldía #Mapire y dos hombres más  vía  …',no
'Asamblea Nacional suspende sesión de este jueves  de septiembre en virtud del anuncio del CNE  MUD sostendrá reuniones para tomar medidas',no
'MUD rechaza anuncio del CNE sobre condiciones para la recolección del    Se declaran en sesión permanente para tomar medidas al respecto ',yes
' #ENVIVO rueda de prensa de la   conéctate ',no
'RT    ¡Sin anestesia    CNE informó que el revocatorio podría efectuarse en   ',yes
'En breve comienza la rueda de prensa de   desde la sede de #AD para responder al anuncio del #CNE #sep',yes
'RT    Rondón  CNE aprueba firmas del    por estado y no por circunscripción nacional  …',no
'RT    Rondón  CNE aprueba firmas del    por estado y no por circunscripción nacional  …',no
'#CNE Recolección del   será el   y  de octubre de am a pm  El número de máquinas se discutirá el próximo martes #sep',no
'RT      VIDEO   Siga la cobertura de  Noticias desde las Naciones Unidas  ',yes
'RT    Presidente  Del Mercosur no nos saca nadie  ',yes
'Amén que asi sea  Gracias mi ñapi      Un abrazo grandote  ',no
'Jaua sobre el revocatorio  Lo que diga el CNE será santa palabra  ',no
'RT    Dirigentes sindicales de la Alcaldía Libertador denuncian persecución política  …',no
'RT    Gobierno inutilizó  mil armas de fuego en el Día Internacional de la Paz  ',no
'RT    Torrealba cree factible que  descontento del pueblo  derrote posible regionalización del    https…',no
'Feliz cumpleaños para la mujer que más amo en la vida  MI MAMÁ     Dios te bendiga y que sean muchos años más mamit… ',yes
'RT    Transportistas en paro nacional exigen al Gobierno incrementar pasajes  ',yes
'RT    #Alerta Usuarios de Twitter reportan #ParoDeTransporte y cierres de vías por transporte público  gt  gt   https…',yes
'RT    ¡Aló Ministra  Papeles de prisión inconclusa destapan escándalo de corrupción y viol      …',yes
'RT    Persiste la escasez  Fedecámaras  Aparato productivo está severamente comprometido  …',yes
'RT    Henry Ramos Allup advierte que nuevo  atentado  se prepara en el TSJ  ',no
'RT    Saquean camión que transportaba pollos vivos en Carabobo  ',yes
'RT    PALABRA DEL SEÑOR  Lea el Evangelio de este miércoles  de septiembre  ',no
'#sep Finaliza reunión de rectores del CNE y vuelven a diferir pronunciamiento sobre recolección del   #revocatorio continúan este #sep',yes
'RT    AN aprueba proyecto de acuerdo en rechazo a extensión del Decreto de Emergencia Económica  https   …',yes
'RT    Se quemaron  reclusos en Caucagua ',no
'RT    Se quemaron  reclusos en Caucagua ',yes
'RT    Rodríguez califica de  excusa antijurídica  la causa del bloqueo a #Venezuela en #Mercosur  https  …',yes
'RT    Venezuela cierra con record su participación en los Juegos Paralímpicos Río   …',yes
'RT     FOTO  Juramentados integrantes del Comité de Postulaciones Electorales que designará a       https…',no
'EN DIRECTO en #Periscope  AN debate sobre extensión N° del Decreto de Emergencia Económica presidencial #sep  ',no
'#sep AN juramentó a  integrantes del Comité de Postulaciones electorales para designar a  nuevos rectores #CNE ',yes
'RT    UNT lamenta radicalismos y exige cese de amenazas contra Timoteo Zambrano  ',yes
'RT    Afirma William Dávila  El presidente Maduro en el fondo lo que busca es destruir al Mercosur  https…',no
'RT     FOTOS  Marquina advierte que erradas políticas económicas impulsarán la inflación a    https   …',no
'Reinicia periodo de sesiones ordinarias de la #AsambleaNacional #sep a debate dos leyes en… ',yes
'RT    ALERTA  Padrino López denuncia sobrevuelo de aeronave estadounidense sobre Venezuela  …',yes
'RT    Diputado Borges   CNE tiene que anunciar ya la fecha de recolección para ir al       …',yes
'Aeropostal y aerolineas del Estado no dejan subir en sus vuelos internos a diputados de la #AN y dirigentes  opositores #sep #Venezuela',yes
'EN DIRECTO en #Periscope  rueda de prensa   desde la AN  ',no
'RT   AVEN  Personal de seguridad interna de la alcaldía de Chacao le impide el paso a vecinos a la cámara municipal de chacao https …',no
'RT    Vuelven los debates a la Asamblea Nacional  ',yes
'RT    Ministro Faría  no sabe  si presupuesto nacional  se presentará ante la AN  …',yes
'RT    Enfrentamiento en #Antímano deja un funcionario del #CICPC sin vida  #Sucesos #Homicidios  https   …',yes
'#Ahora #CNE continuará mañana #sep la discusión sobre el fase del   para el revocatorio presidencial #Venezuela #sep  pm',yes
'RT    Revocatorio Inició directorio del CNE luego de tres horas de retraso  ',yes
'RT    Revocatorio Inició directorio del CNE luego de tres horas de retraso  ',no
'RT    ABP propone a la MUD incluir a Mitzy Capriles y Tintori en Comité Internacional  …',no
'RT    Rondón   Máquinas que pretende colocar el #CNE para el #Revocatorio son insuficientes  https   …',no
'RT    #ServicioPublico #URGENTE  Se solicita estos dos medicamentos los necesito para vivir Ridal de mg y Oxicodal de  m…',no
'RT    Campamento PNUD  Foro penal denuncia retraso de más de dos años en juicio de jóvenes de      https …',yes
'RT    #CNE extiende ilegalmente lapso de su norma  afirma Jesús Castro  de Súmate #Revocatorio  https…',yes
'EN DIRECTO en #Periscope  Rueda de prensa Foro Penal  ',yes
'RT    Experto electoral garantiza que este  no habrá #referendo #revocatorio  ',no
'RT    Bomba de Nueva York  Identifican posible sospechoso de atentado terrorista  ',yes
'RT    Saquearon gandola cargada de comida proveniente de Brasil en San Félix  ',yes
'RT    #ATENCIÓN Intervienen Policía de Anzoátegui y piden revisión al ministro Reverol    …',yes
'RT    Muerto presunto delincuente cuando intentaba cometer un secuestro en Caracas  …',yes
'RT    Venezuela llama a los No Alineados a refundar el sistema de Naciones Unidas  ',yes
'RT    Ex ministro de Chávez dice que Maduro es un “peso muerto” para el chavismo  ',no
'RT    Líneas de taxis implementarán puntos de venta para cobrar a clientes  ',no
'RT    Delincuentes le robaron un vehículo a misioneras de la caridad de Petare  ',yes
'RT     VIDEO   Estilista causó quemadura en una pierna de candidata al Miss Venezuela ',yes
'RT    Ramos Allup  Lo mejor del discurso de Maduro en la Mnoal es que no fue en cadena  …',no
'RT     FOTOS   Gigantesco incendio en procesadora de alimentos en Guayana  ',no
'RT    Vea la caricatura de Edo de este viernes  ',no
'RT    Vea la caricatura de Edo de este viernes  ',yes
'RT    EN IMÁGENES  Sector adverso a Maduro presiona con marcha para lograr revocatorio este año  https   …',no
'RT    Ahora   concentración oficialista en Caracas  ',no
'EN DIRECTO en #Periscope  Oposición continúa en la av  Solano #Caracas  ',yes
'RT    #SeñalEnVivo desde Chacaíto con nuestra periodista   #S  gt  gt   ',yes
'RT     FOTOS  Oposición marcha para exigir al CNE fecha definitiva de recolección del   de l      https…',no
'RT    Metro de Caracas cierra  estaciones del sistema  en resguardo de los usuarios   …',yes
'RT    MUD no aceptará  trampa  con colocación amañada de máquinas para el    ',no
'RT     FOTOS  Marcha opositora logra llegar a la avenida Libertador pese a fuerte presencia      https   …',no
'EN DIRECTO en #Periscope  oposición atrapada con piquete de PNB en la av  Solano  ',no
'Tranqui  gracias Lulu    😘 ',no
'Buenos dias  Agradecida con todos mis seguidores que ayer me felicitaron  Un abrazo grande  Dios los bendiga  😘💕',yes
'Hermosa Emma  gracias    Un abrazo desde Caracas  Venezuela    ',yes
'Mi admiración y respeto para ti como concejal de mi municipio y también como gran ser humano q eres  gracias Rafa  ',no
'Muchas gracias diputada Auristela  Amén     Bendiciones para usted también  ',yes
'Gracias Ivana    Muack ',no
'RT    Para la hermana que la vida me dio ',yes
'Awwww que bella mi Maca  Te quiero muchísimo  Besos al baby  DTB ',yes
'Gracias Jhonathan    👍👍😚🎂 ',no
'amén Ximena  gracias    ',yes
'amén Ximena  gracias    ',no
'RT      Q Dios este contigo en cada instante  😉😊 ',yes
'Gracias Kalt  😘😘😘 ',no
'EN DIRECTO en #Periscope  MUD convoca a movilizarse este viernes por el RR ',yes
'Gracias Carlos  🎉🎉🎉 ',yes
'Gracias     😚😚😚😚😚 ',no
'Gracias totales  ',yes
'Gracias Haide    😚😚😚 ',yes
'Chass gracias José 😜 ',yes
'Que bella  gracias Milagros    ',yes
'Gracias 😉😉😉😉 ',yes
'Gracias Miguel 😅😅😅😅😂😂😂 ',no
'Gracias Grego    😘😘 ',yes
'RT      feliz cumpleañosssss ',no
'ajajajajajajajajaja gracias Juan Miguel  bueno avisa y vamossss    Besos  ',yes
'Graciassss    👏👏👏🎂🎂🎂 ',yes
'Amén  Así será    Gracias     ',yes
'Amén José  Gracias  ',no
'Gracias  Feliz cumple para tu esposa Gaby de mi parte  🎂🎂🎂 ',yes
'Amén  amén y amén  Muchísimas gracias Anibal  ',yes
'Amén  amén y amén  Muchísimas gracias Anibal  ',yes
'Gracias amigo querido  un abrazote  ',no
'Gracias Marcelino    😘 ',no
'RT    Felicidades en tu Dia     🎂 ',yes
'Gracias a ti por el apoyo  Un abrazo  DTB    ',no
'RT    Felicitamos a nuestra periodista   por su cumpleaños ¡Muchos éxitos  Mildred   #FelizCumple 🎂 🍻 🎉 🎉 …',yes
'👏👏 gracias Guaiker  ',no
'Amén  Gracias Wilmar  ',no
'😙 gracias  un abrazo  ',yes
'Amén  gracias Cesar  ',no
'Graciasssss  🎊🎉 ',no
'RT    Feliz Cumpleaños   Periodista guerrera  gran luchadora  perseverante que tiene #Vzla Dios te bendiga  👏🏻 https…',yes
'RT    Simadi se mantiene en alza y cierra en Bs    ',no
'RT    FOTO   Familiares de opositores venezolanos presos se reunieron con Zapatero  …',no
'RT    Reportan explosión de granada en la PGV ',no
'RT    Detalles Unidad llama a protestar durante  horas este  S por el RR  ',yes
'DATOS  Jóvenes detenidos en PNUD llevan dos años padeciendo retardo procesal  ',no
'RT    Alcaldes opositores denuncian persecución política y violación de la autonomía municipal  …',yes
'RT    #SeñalEnVivo nuestra periodista   en Asociación de Alcaldes de Vzla Conéctate   gt  gt   …',no
'#EnVivo rueda de prensa Asociación de Alcaldes por Venezuela #S   Conéctate  https     ',no
'#EnVivo rueda de prensa Asociación de Alcaldes por Venezuela #S   Conéctate  https     ',no
'RT    #S Presos Politicos  Camp  PNUD  encarcelados Helicoide se declaran en rebeldia y no acudiran al proceso judicial x con…',yes
'RT    MACABRO  Hallan decapitada a una mujer en Aragua  ',yes
'               ya se pusieron parlanchinas 😂😂🎉🎉 #Lasquiero',yes
'RT    Maduro  Papa Francisco me envió una carta apoyando el “diálogo”  ',no
'RT    Cacerolazo en Av  Terranova  #Margarita ',yes
'MUD confirma encuentros con el Ejecutivo y sostiene que exigió RR en   ',yes
'RT    ¡DESPILFARRO ROJO   Vea el “Woodstock socialista” al lado de la sede de la cumbre #MNOAL  …',yes
'RT    ¡TE LO CAMBIO    El trueque crece como la espuma en Venezuela  ',no
'RT    CONFIRMADO  Jorge Rodríguez  Se han realizado dos reuniones con la oposición  …',yes
'RT    Entérate  Programación por cumbre MNOAL incluye conciertos con Wisin  ',no
'RT     VIDEO  Familiares de presos políticos advierten que no negociaran el revocatorio  …',yes
'RT    ALERTA  Cervecería Polar denuncia detención de ocho trabajadores de su agencia en Acarigua  https  …',no
'Fotos   Así es el despliegue de seguridad entre Porlamar y el aeropuerto de #Margarita por cumbre #MNOAL #S  ',yes
'RT    Reiteran amenazas de despido a empleados públicos en Margarita  ',yes
'EN DIRECTO en #Periscope  Cervecería Polar denuncia detención de  empleados en Acarigua ',yes
'EN DIRECTO en #Periscope  hablan esposas y familiars de presos políticos  ',yes
'RT    Braulio Jatar fue trasladado a cárcel  de julio de Guárico  ',yes
'RT    Oposición postergó manifestaciones en sedes del CNE para el  de septiembre  …',no
'RT    ¿Medidas desesperadas    INAC está chequeando pasaje por pasajero en vuelos hacia Porlamar  https  …',yes
'RT    ¿Medidas desesperadas    INAC está chequeando pasaje por pasajero en vuelos hacia Porlamar  https  …',yes
'RT    Alcalde Delson Guarate debe ser trasladado de emergencia a centro asistencial  …',no
'Informa el hijo de     》 ',yes
'RT    Casi cien horas secuestrados cumplen rehenes de reclusos en Táchira  ',yes
'RT    #Chile exige a #Venezuela que dé a conocer el paradero de Braulio #Jatar  #Presospoliticos https   …',no
'Ahora   anuncia q la protesta por el Revocatorio prevista para el #S se corre para el #S #Caracas ',no
'#Sebin citó al alcalde del Municipio Mariño de Nueva Esparta  ',no
'RT    ¿Dónde será  Sundde dice que el pan canilla debe costar Bs   y el campesino Bs    …',no
'RT    Ramos Allup  La única razón de #diálogo con el #Gobierno es por el #Revocatorio  …',no
'RT    Diosdado Cabello desmiente que estén negociando el revocatorio  ',yes
'RT    #Revocatorio lleva  días de atraso según Vicente Bello  ',no
'RT    Oposición advierte que Cumbre de NOAL no ocultará crisis que vive el país  ',yes
'EN DIRECTO en #Periscope  ahora    habla sobre diálogo  ',yes
'EN DIRECTO en #Periscope  habla   sobre Cumbre No Alineados  ',no
'EN DIRECTO en #Periscope  Rp de los dip    y   #AN #S  ',yes
'#Ahora  menores heridos en el retén del Manzano  #Barquisimeto se autoflagelaron #Venezuela #S ',yes
'#Atentos en breve rueda de prensa de los diputados   y   para hablar de la Cumbre de Países No Alineados #S #AN',no
'RT    ¿Juntos  Shakira y Maluma se preparan para sorprender a sus fans  ',yes
'RT    Chiste presidencial  “La dieta de Maduro te pone duro”  dijo el jefe de Estado  …',no
'RT    Capriles pide a países del MNOAL no participar en  show  del Gobierno  ',no
'RT    Capriles pide a países del MNOAL no participar en  show  del Gobierno  ',no
'RT    Osmel Sousa  La crisis del país está afectando al Miss Venezuela  ',yes
'RT      FOTO   Comienzan en EEUU los actos conmemorativos del  S  ',yes
'RT    Denuncian desaparición de Braulio Jatar  ',no
'RT    Este domingo es el día de Nuestra Señora de Coromoto  patrona de Venezuela  ',yes
'RT    Hombres armados asaltaron la residencia de Marcelo Crovato para robar  ',yes
'Atención con urgencia #serviciopublico se necesita JANUVIA mg para mamá de colega en #Caracas #S ',no
